customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,state,response,coverage,education,employment_status,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,Month,Day
14435.66453,70600,122,26,5,1,2,636.982333,Oregon,No,Extended,College,Employed,M,Suburban,Divorced,Personal Auto,L3,2,Call Center,SUV,Medsize,February,Sunday
5237.477743,33554,131,25,36,0,1,934.656068,Arizona,No,Extended,College,Employed,F,Suburban,Married,Special Auto,L2,1,Agent,SUV,Medsize,January,Wednesday
7710.912153,77642,64,20,14,0,2,282.146354,California,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,L3,1,Branch,Two-Door Car,Large,January,Saturday
5158.576449,25963,66,11,35,0,9,298.954932,California,No,Basic,College,Employed,M,Urban,Married,Personal Auto,L3,2,Web,Four-Door Car,Medsize,January,Thursday
5414.897604,57452,136,25,10,1,1,652.8,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,L1,1,Branch,SUV,Large,February,Wednesday
2903.749709,0,77,15,89,0,1,491.66348,Washington,No,Extended,Master or above,Unemployed,F,Suburban,Married,Personal Auto,L3,2,Web,Four-Door Car,Medsize,January,Monday
5575.751228,91416,69,4,39,0,5,109.904496,Arizona,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,L3,2,Call Center,Four-Door Car,Medsize,January,Wednesday
2616.409509,22000,69,27,36,0,1,383.224514,California,No,Basic,Bachelor,Disabled,M,Suburban,Married,Personal Auto,L3,2,Web,Two-Door Car,Medsize,January,Sunday
4617.838205,41167,118,16,4,0,1,554.957693,Oregon,No,Premium,Bachelor,Employed,M,Urban,Divorced,Personal Auto,L2,1,Branch,Four-Door Car,Large,January,Thursday
20123.86854,0,70,18,23,0,2,504.0,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L2,1,Call Center,Four-Door Car,Small,January,Wednesday
3200.795405,0,86,8,37,0,1,412.8,California,No,Extended,Bachelor,Unemployed,F,Suburban,Married,Corporate Auto,L2,1,Branch,Four-Door Car,Small,January,Wednesday
8583.854913,53944,71,13,20,0,2,340.8,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,L3,2,Web,Two-Door Car,Medsize,January,Monday
4349.30875,75648,108,28,10,0,1,112.660916,Nevada,Yes,Basic,College,Employed,F,Rural,Married,Personal Auto,L1,2,Branch,SUV,Large,February,Thursday
4729.593583,29414,64,2,32,0,3,71.303109,California,No,Basic,Bachelor,Medical Leave,M,Rural,Divorced,Personal Auto,L2,3,Branch,Four-Door Car,Medsize,January,Wednesday
5015.009472,48567,130,12,15,0,1,624.0,Arizona,Yes,Extended,Bachelor,Employed,F,Suburban,Single,Personal Auto,L2,2,Agent,SUV,Medsize,February,Thursday
5797.604861,69276,74,14,22,2,8,201.327931,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,L3,4,Web,Two-Door Car,Medsize,February,Tuesday
3475.07136,0,96,6,60,0,1,460.8,California,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,L1,4,Web,Two-Door Car,Large,January,Thursday
16473.16905,22828,106,11,54,0,2,508.8,Arizona,Yes,Basic,Bachelor,Retired,M,Suburban,Married,Personal Auto,L1,1,Agent,SUV,Medsize,February,Thursday
6776.353402,0,96,0,38,0,3,818.730215,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,L3,1,Agent,Four-Door Car,Small,February,Saturday
9713.156737,0,136,7,34,0,3,979.2,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Corporate Auto,L3,1,Agent,SUV,Large,February,Friday
4429.193391,20868,112,14,11,0,1,537.6,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L3,2,Branch,SUV,Large,February,Saturday
2435.535995,40921,62,0,50,2,1,10.560419,California,No,Basic,Bachelor,Employed,F,Rural,Married,Corporate Auto,L2,3,Agent,Four-Door Car,Medsize,January,Thursday
8207.858272,0,110,16,17,0,5,686.90827,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special Auto,L2,2,Agent,Sports Car,Medsize,February,Tuesday
2781.446975,56218,72,17,74,2,1,302.942519,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,L1,4,Web,Four-Door Car,Medsize,February,Wednesday
5807.994569,70717,72,20,89,0,5,37.28874,Arizona,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,L1,2,Call Center,Two-Door Car,Medsize,February,Friday
8395.272249,62989,71,3,18,1,2,319.131547,California,No,Basic,College,Employed,M,Urban,Divorced,Personal Auto,L2,1,Web,Four-Door Car,Medsize,January,Thursday
14333.92489,41459,71,8,4,0,2,340.8,Arizona,No,Basic,Master or above,Employed,M,Suburban,Married,Personal Auto,L3,2,Call Center,Four-Door Car,Medsize,February,Friday
11003.54385,0,102,20,7,1,2,489.6,California,No,Basic,Master or above,Unemployed,F,Suburban,Single,Personal Auto,L2,4,Web,SUV,Medsize,February,Tuesday
4049.807215,42512,105,15,72,1,1,77.479316,Oregon,No,Premium,College,Employed,M,Rural,Married,Personal Auto,L2,3,Agent,Four-Door Car,Medsize,January,Sunday
2141.750757,0,61,5,90,0,1,437.040616,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L2,4,Call Center,Four-Door Car,Medsize,February,Tuesday
5079.843625,83288,124,18,70,0,1,353.397699,Nevada,No,Extended,Master or above,Employed,F,Urban,Married,Personal Auto,L3,1,Agent,SUV,Medsize,January,Tuesday
2895.522489,46267,72,4,73,0,1,231.969205,California,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,L3,2,Call Center,Four-Door Car,Medsize,January,Monday
9031.214859,0,122,15,47,0,9,650.52179,Oregon,Yes,Extended,Master or above,Unemployed,F,Suburban,Single,Corporate Auto,L3,1,Branch,Sports Car,Medsize,February,Wednesday
6554.390004,74424,81,26,74,0,9,388.8,Oregon,No,Extended,Master or above,Employed,M,Suburban,Married,Personal Auto,L1,2,Agent,Four-Door Car,Medsize,January,Monday
7487.744636,0,72,15,70,0,2,693.084662,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,L2,2,Branch,Four-Door Car,Medsize,February,Wednesday
15118.89548,58883,62,1,47,0,2,432.480275,Nevada,No,Basic,Master or above,Employed,M,Suburban,Married,Corporate Auto,L2,2,Branch,Two-Door Car,Medsize,February,Friday
9007.431501,41539,116,11,35,0,3,556.8,Oregon,No,Premium,High School or Below,Employed,M,Suburban,Single,Personal Auto,L2,1,Web,Four-Door Car,Medsize,February,Friday
5488.931031,33881,68,11,83,0,9,65.659137,California,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,L3,2,Web,Four-Door Car,Large,February,Thursday
7234.142952,86448,90,25,79,0,6,59.853369,California,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,L3,3,Agent,Four-Door Car,Medsize,February,Thursday
5205.751205,25237,69,23,52,0,9,378.345883,Arizona,No,Basic,College,Disabled,F,Suburban,Divorced,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,January,Monday
4697.152892,0,67,10,75,0,7,482.4,Nevada,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special Auto,L2,2,Branch,Four-Door Car,Medsize,January,Wednesday
6207.171358,49419,77,3,34,0,4,203.296071,Arizona,No,Extended,College,Employed,F,Urban,Married,Personal Auto,L2,2,Web,Four-Door Car,Medsize,January,Sunday
6615.815683,90414,83,7,49,1,6,398.4,Oregon,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,L2,1,Call Center,Four-Door Car,Small,February,Monday
9708.504642,39930,86,22,64,1,2,412.8,California,No,Extended,College,Employed,M,Suburban,Single,Personal Auto,L1,1,Call Center,Four-Door Car,Medsize,January,Wednesday
10831.13004,23202,96,29,59,0,2,460.8,California,No,Extended,Master or above,Disabled,M,Suburban,Divorced,Personal Auto,L1,3,Call Center,Four-Door Car,Medsize,February,Tuesday
4626.801093,79487,114,20,87,0,1,547.2,California,Yes,Basic,Master or above,Employed,F,Suburban,Divorced,Personal Auto,L1,2,Branch,SUV,Medsize,January,Sunday
6748.231188,68423,85,14,81,0,7,324.413656,Oregon,No,Extended,Master or above,Employed,M,Urban,Single,Personal Auto,L2,2,Branch,Two-Door Car,Large,January,Tuesday
2542.06388,84495,63,15,61,0,1,302.4,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Special Auto,L3,2,Branch,Two-Door Car,Small,February,Thursday
5450.394878,43091,69,2,36,1,6,330.138332,California,No,Basic,Master or above,Employed,M,Urban,Married,Corporate Auto,L3,1,Branch,Four-Door Car,Medsize,January,Friday
7243.865476,41951,91,30,56,0,7,40.536151,Arizona,No,Extended,High School or Below,Employed,M,Rural,Married,Personal Auto,L1,1,Branch,Four-Door Car,Medsize,January,Tuesday
8306.550901,89834,105,17,14,0,3,504.0,Nevada,No,Basic,College,Employed,M,Suburban,Single,Personal Auto,L3,3,Agent,SUV,Medsize,January,Thursday
2734.514945,92157,69,19,33,0,1,270.381385,Nevada,No,Basic,High School or Below,Employed,M,Urban,Single,Corporate Auto,L3,2,Branch,Two-Door Car,Medsize,January,Sunday
11030.66148,35773,93,25,89,0,2,446.4,Oregon,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,L3,1,Web,Four-Door Car,Small,January,Monday
3402.39442,0,99,16,20,0,1,475.2,Nevada,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L2,1,Agent,Two-Door Car,Medsize,February,Wednesday
6945.016955,15850,61,28,14,0,2,314.528138,Oregon,No,Basic,High School or Below,Disabled,F,Suburban,Married,Corporate Auto,L3,4,Call Center,Two-Door Car,Medsize,February,Wednesday
5764.648599,21195,72,23,10,0,9,345.6,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate Auto,L2,3,Web,Four-Door Car,Medsize,February,Saturday
5403.546122,27430,68,25,12,0,4,184.955105,Oregon,No,Basic,Master or above,Employed,F,Urban,Married,Personal Auto,L2,3,Call Center,Two-Door Car,Medsize,January,Friday
4899.231772,0,63,21,78,0,7,302.4,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,L3,1,Agent,Two-Door Car,Medsize,February,Friday
9048.983447,0,119,9,8,0,3,571.2,Oregon,Yes,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,L2,2,Web,Sports Car,Medsize,January,Monday
8093.898245,59839,107,8,52,2,8,513.6,Washington,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,L2,2,Agent,SUV,Medsize,February,Sunday
2496.766693,0,73,13,33,0,1,350.4,California,No,Basic,College,Unemployed,M,Suburban,Single,Corporate Auto,L3,1,Agent,Two-Door Car,Medsize,February,Sunday
2602.24525,38166,67,25,5,1,1,236.842746,California,No,Basic,College,Employed,M,Urban,Married,Corporate Auto,L2,4,Agent,Four-Door Car,Medsize,January,Tuesday
6751.437153,0,95,14,78,0,9,456.0,Washington,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,L3,1,Agent,Four-Door Car,Small,February,Wednesday
3621.68883,13457,94,31,28,0,1,285.825083,Oregon,No,Extended,Bachelor,Medical Leave,F,Urban,Married,Personal Auto,L3,3,Branch,Two-Door Car,Large,February,Wednesday
6896.088021,0,68,10,53,0,2,326.4,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,L3,3,Agent,Two-Door Car,Medsize,January,Monday
14472.583,22012,185,5,69,0,5,75.698305,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,L3,2,Web,Luxury Car/SUV,Small,February,Thursday
5323.267311,55289,67,10,71,0,3,134.124254,Arizona,No,Basic,College,Employed,F,Rural,Single,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,February,Saturday
7390.903278,30449,92,23,47,0,3,501.092992,California,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,February,Thursday
11447.5071,27362,144,23,28,0,8,422.78411,California,No,Premium,Bachelor,Employed,F,Urban,Married,Personal Auto,L2,1,Branch,SUV,Medsize,January,Friday
5754.853121,29460,72,3,18,0,5,29.303915,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,L3,2,Branch,Four-Door Car,Large,February,Thursday
10244.2435,0,94,23,34,0,2,451.2,Oregon,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,L1,3,Agent,Four-Door Car,Medsize,February,Saturday
4645.569555,42532,118,13,32,0,1,200.641734,California,No,Basic,Master or above,Employed,M,Rural,Single,Personal Auto,L3,1,Call Center,Sports Car,Medsize,February,Sunday
4887.344366,66707,61,19,24,0,8,71.980757,California,No,Basic,High School or Below,Employed,F,Rural,Married,Personal Auto,L3,4,Agent,Two-Door Car,Large,February,Saturday
2497.808174,68041,64,10,47,0,1,165.570243,Washington,No,Basic,Bachelor,Employed,M,Urban,Single,Personal Auto,L2,4,Branch,Two-Door Car,Medsize,February,Tuesday
2369.111588,0,65,8,91,0,1,468.0,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,L2,3,Call Center,Four-Door Car,Medsize,February,Saturday
4490.597249,0,64,26,11,1,7,307.2,California,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Personal Auto,L3,1,Web,Four-Door Car,Medsize,February,Thursday
3719.247732,40968,97,29,53,1,1,465.6,Arizona,No,Extended,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,L3,1,Agent,Four-Door Car,Large,January,Friday
4198.030023,39913,106,16,61,0,1,344.765129,Nevada,No,Basic,Bachelor,Employed,M,Urban,Married,Personal Auto,L3,1,Agent,SUV,Small,February,Tuesday
2420.711888,31710,62,5,29,0,1,199.551735,California,No,Basic,Bachelor,Employed,M,Urban,Divorced,Corporate Auto,L3,1,Call Center,Two-Door Car,Medsize,February,Monday
6291.655714,89113,78,18,68,0,8,219.362643,California,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,L3,3,Branch,Four-Door Car,Medsize,January,Wednesday
4270.034394,0,122,27,2,0,1,725.870693,Arizona,Yes,Extended,College,Unemployed,M,Suburban,Married,Personal Auto,L3,2,Agent,SUV,Medsize,January,Wednesday
2460.665175,0,67,30,13,0,1,321.6,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,L1,4,Call Center,Four-Door Car,Large,January,Sunday
19435.62924,38688,249,22,6,0,3,2294.631639,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Single,Special Auto,L3,1,Agent,Luxury Car/SUV,Medsize,February,Tuesday
7374.077921,0,110,19,87,4,3,528.0,Oregon,No,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,L2,1,Web,SUV,Medsize,January,Sunday
11925.71535,28014,104,14,37,0,2,631.594469,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,L2,4,Branch,SUV,Small,January,Monday
4223.274671,14170,109,9,10,0,1,523.2,Nevada,No,Basic,College,Disabled,F,Suburban,Married,Personal Auto,L3,1,Agent,SUV,Medsize,January,Sunday
10298.38586,64825,129,1,78,0,4,359.484342,Oregon,No,Extended,High School or Below,Employed,M,Urban,Married,Personal Auto,L3,2,Web,SUV,Medsize,January,Monday
5229.741907,77357,67,24,38,0,8,29.884537,California,No,Basic,Bachelor,Employed,M,Rural,Single,Personal Auto,L2,3,Web,Four-Door Car,Medsize,February,Sunday
2402.81597,21629,62,19,54,0,1,298.626189,Nevada,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate Auto,L2,1,Call Center,Two-Door Car,Small,January,Saturday
3933.813993,25927,103,6,20,0,1,674.973614,Washington,Yes,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,L3,2,Web,SUV,Medsize,January,Sunday
4299.838835,44388,113,10,74,1,1,496.843023,Oregon,No,Premium,College,Employed,M,Urban,Divorced,Personal Auto,L2,1,Call Center,Four-Door Car,Medsize,February,Sunday
7635.554626,54539,63,5,74,0,2,287.453171,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,L2,3,Agent,Four-Door Car,Medsize,January,Saturday
2722.210707,17576,71,29,70,0,1,398.502948,California,Yes,Basic,College,Medical Leave,F,Suburban,Married,Corporate Auto,L2,2,Call Center,Four-Door Car,Medsize,February,Wednesday
7291.599536,84629,90,19,17,0,5,411.671832,Arizona,No,Extended,Master or above,Employed,F,Urban,Married,Personal Auto,L3,2,Web,Four-Door Car,Large,February,Friday
58753.88046,24964,185,0,84,0,2,888.0,Arizona,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal Auto,L2,2,Agent,SUV,Medsize,January,Thursday
5261.037541,43573,66,30,64,0,5,409.684798,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L3,1,Agent,Two-Door Car,Large,January,Tuesday
10575.94816,0,105,7,91,0,2,756.0,Oregon,No,Premium,College,Unemployed,M,Suburban,Single,Special Auto,L2,3,Call Center,Four-Door Car,Medsize,January,Monday
5552.331515,35011,70,7,91,0,8,215.728468,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal Auto,L3,4,Call Center,Four-Door Car,Large,February,Monday
7150.225367,63651,92,19,10,0,3,224.711836,Oregon,No,Extended,Bachelor,Employed,M,Rural,Single,Personal Auto,L3,2,Branch,Four-Door Car,Large,February,Tuesday
8717.049833,83846,74,22,94,3,2,355.2,Washington,Yes,Basic,College,Employed,M,Suburban,Married,Personal Auto,L2,2,Agent,Four-Door Car,Large,February,Monday
6847.588918,0,191,2,70,0,1,1317.008182,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L3,2,Web,Luxury Car/SUV,Medsize,January,Friday
5418.726537,39133,67,25,26,0,3,90.524457,Nevada,No,Basic,College,Employed,F,Rural,Married,Personal Auto,L3,1,Call Center,Four-Door Car,Medsize,January,Monday
16468.22079,0,63,4,52,0,2,685.12694,California,Yes,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,L1,2,Agent,Four-Door Car,Medsize,January,Thursday
7285.030983,44788,61,6,48,0,2,386.031248,Oregon,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,L3,2,Agent,Four-Door Car,Small,February,Monday
16963.83934,0,117,26,33,0,2,561.6,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Divorced,Corporate Auto,L2,1,Call Center,SUV,Medsize,February,Saturday
5807.659307,62447,74,9,2,0,7,133.977857,California,No,Basic,College,Employed,F,Rural,Single,Personal Auto,L3,4,Call Center,Two-Door Car,Medsize,January,Friday
5068.264582,31475,64,6,3,1,3,22.962412,Oregon,No,Basic,College,Employed,M,Rural,Married,Personal Auto,L2,3,Call Center,Four-Door Car,Medsize,February,Monday
8797.829644,80780,109,26,11,0,3,3.55,Nevada,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,L3,2,Agent,SUV,Medsize,February,Monday
4439.900652,88613,111,5,59,0,1,359.36848,Oregon,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,L3,1,Branch,SUV,Small,February,Saturday
2404.459452,45949,62,0,70,0,1,110.556062,California,No,Basic,College,Employed,M,Rural,Single,Corporate Auto,L3,1,Agent,Two-Door Car,Medsize,February,Friday
5066.634057,35596,64,11,92,0,3,307.2,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,L2,1,Agent,Two-Door Car,Medsize,January,Thursday
5890.528762,76875,73,21,4,0,9,17.375878,California,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,L3,3,Agent,Four-Door Car,Medsize,January,Saturday
2410.498573,41842,61,1,14,0,1,292.8,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,L3,2,Call Center,Two-Door Car,Medsize,January,Sunday
5288.240125,28884,72,27,9,1,3,518.4,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Married,Corporate Auto,L3,2,Agent,Four-Door Car,Medsize,February,Friday
26413.54751,24631,83,25,87,1,2,398.4,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,L3,2,Web,Four-Door Car,Large,February,Thursday
16236.47626,0,74,24,54,2,2,680.753091,Nevada,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,L2,2,Branch,Four-Door Car,Medsize,January,Thursday
5534.576395,71560,69,14,46,0,5,178.700204,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,L1,2,Web,Two-Door Car,Medsize,January,Wednesday
9202.638441,0,80,8,71,0,2,384.0,Nevada,No,Extended,Master or above,Unemployed,M,Suburban,Married,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,January,Tuesday
2592.437797,72421,65,8,23,0,1,312.0,Oregon,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,L3,2,Call Center,Four-Door Car,Small,January,Sunday
8019.856041,54702,199,5,42,0,1,955.2,Arizona,No,Premium,Master or above,Employed,F,Suburban,Married,Personal Auto,L3,4,Agent,SUV,Medsize,February,Monday
6943.741598,0,76,4,43,5,2,547.2,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Special Auto,L2,1,Agent,Four-Door Car,Large,February,Thursday
13367.86562,57335,67,22,18,0,2,407.887715,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L1,4,Agent,Two-Door Car,Medsize,January,Friday
5885.335302,0,67,9,20,3,2,482.4,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,L3,1,Agent,Two-Door Car,Medsize,January,Sunday
3479.760165,35033,87,26,53,0,1,490.638202,California,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,L2,1,Agent,Two-Door Car,Small,January,Saturday
9103.8997,65733,113,13,6,0,3,684.948527,Arizona,No,Premium,College,Employed,M,Suburban,Married,Personal Auto,L2,2,Agent,Four-Door Car,Medsize,February,Friday
